Molecule_ChEMBL_ID,Molecule_Pref_Name,Drug_CID,Drug_GDSC,Canonical_SMILES
CHEMBL1214543,,49863933,FALSE,N[C@@H](Cc1ccccc1)C(=O)N[C@H]1CCC(=O)N(CC(=O)Nc2cccc(Cl)c2)C1=O
CHEMBL1214529,,46919327,FALSE,Cc1cc(=O)oc2c(C)c3oc4cnncc4c3cc12
CHEMBL1214577,,46919328,FALSE,CCN(CC)CCCNC(=O)c1nncc2oc3c(C)c4oc(=O)cc(C)c4cc3c12
CHEMBL1214578,,46919329,FALSE,CCN(CC)CCCNC(=O)c1nnc(C(=O)NCCCN(CC)CC)c2c1oc1c(C)c3oc(=O)cc(C)c3cc12
CHEMBL1214579,,46919330,FALSE,Cc1cc(=O)oc2c(C)c3oc4c(C(=O)NCCCN(C)C)nnc(C(=O)NCCCN(C)C)c4c3cc12
CHEMBL1214580,,49863943,FALSE,CCN(CC)CCNC(=O)c1nnc(C(=O)NCCN(CC)CC)c2c1oc1c(C)c3oc(=O)cc(C)c3cc12
CHEMBL1214581,,49863944,FALSE,Cc1cc(=O)oc2c(C)c3oc4c(C(=O)NCCN(C)C)nnc(C(=O)NCCN(C)C)c4c3cc12
CHEMBL1215173,,25181866,FALSE,COc1cc(NC(=O)NCc2ccc(/C=C/C(=O)NO)cc2)ccc1-c1cnco1
CHEMBL1215174,,25181868,FALSE,COc1cc(NC(=O)NCc2cccc(/C=C/C(=O)NO)c2)ccc1-c1cnco1
CHEMBL1215176,,25181869,FALSE,COc1cc(NC(=O)NCc2cccc(/C=C/C(=O)NO)c2)ccc1C#N
CHEMBL1215241,,49864088,FALSE,COc1cc(NC(=O)C(=O)NCc2ccc(/C=C/C(=O)NO)cc2)ccc1-c1cnco1
CHEMBL1215242,,49864089,FALSE,COc1cc(NC(=O)C(=O)NCc2cccc(/C=C/C(=O)NO)c2)ccc1-c1cnco1
CHEMBL1215243,,46927861,FALSE,COc1cc(NC(=O)Nc2ccc(/C=C/C(=O)NO)cc2)ccc1-c1cnco1
CHEMBL1215244,,46927862,FALSE,COc1cc(NC(=O)Nc2cccc(/C=C/C(=O)NO)c2)ccc1-c1cnco1
CHEMBL1215245,,49864090,FALSE,COc1cc(NC(=O)Nc2ccc(/C=C/C(=O)NO)cc2)ccc1C#N
CHEMBL1215311,,49864102,FALSE,COc1cc(NC(=O)Nc2cccc(/C=C/C(=O)NO)c2)ccc1C#N
CHEMBL1215312,,49864103,FALSE,COc1cc(NC(=O)C(=O)Nc2ccc(/C=C/C(=O)NO)cc2)ccc1-c1cnco1
CHEMBL1215313,,49864104,FALSE,COc1cc(NC(=O)C(=O)Nc2cccc(/C=C/C(=O)NO)c2)ccc1-c1cnco1
CHEMBL1215387,BULGARIALACTONE A,49864117,FALSE,CCC(C)/C=C/C=C/C=C/C(=O)/C=C(\O)C1=C2C=C3CC(C)OC=C3C(=O)[C@]2(C)OC1=O
CHEMBL1215388,BULGARIALACTONE B,46927881,FALSE,CCC(C)/C=C/C=C/C=C/C(=O)/C=C(\O)C1=C2C=C3CC(CO)OC=C3C(=O)[C@]2(C)OC1=O
CHEMBL1215389,BULGARIALACTONE D,49864118,FALSE,CCC(C)/C=C/C=C/C=C/C(=O)/C=C(\O)C1=C2CC3=C(COC(CO)C3)C(=O)[C@]2(C)OC1=O
CHEMBL1215390,,49864119,FALSE,CCC(C)CCCCCCC(=O)/C=C(\O)C1=C2C=C3CC(CO)OC=C3C(=O)[C@]2(C)OC1=O
CHEMBL1215462,ANKAFLAVIN,15294091,FALSE,C/C=C/C1=CC2=C(CO1)C(=O)[C@]1(C)OC(=O)[C@H](C(=O)CCCCCCC)[C@H]1C2
CHEMBL1215463,MONASCIN,12118082,FALSE,C/C=C/C1=CC2=C(CO1)C(=O)[C@]1(C)OC(=O)[C@H](C(=O)CCCCC)[C@H]1C2
CHEMBL1215464,MONASCORUBRIN,12118084,FALSE,C/C=C/C1=CC2=CC3=C(C(=O)CCCCCCC)C(=O)O[C@@]3(C)C(=O)C2=CO1
CHEMBL1215465,RUBROPUNCTATIN,6452445,FALSE,C/C=C/C1=CC2=CC3=C(C(=O)CCCCC)C(=O)O[C@@]3(C)C(=O)C2=CO1
CHEMBL1215466,,49864138,FALSE,CCCCCCCC(=O)C1=C2C3=COC(C)=CC3=CC(=O)[C@]2(C)OC1=O
CHEMBL1215535,,49864150,FALSE,CCCCCCCC[C@H](C)C(=O)C1=C2C3=COC(C)=CC3=CC(=O)[C@]2(C)OC1=O
CHEMBL1215536,,49864151,FALSE,CCCCCCCCCC[C@H](C)C(=O)C1=C2C3=COC(C)=CC3=CC(=O)[C@]2(C)OC1=O
CHEMBL1212967,,49864149,FALSE,CCCCCCCCCC(=O)C1=C2C3=COC(C)=CC3=CC(=O)[C@]2(C)OC1=O
CHEMBL1215672,,49864187,FALSE,C/C=C/C1=CC2=CC3=C(C(=O)CCCCCCC)C(=O)O[C@@]3(C)C(=O)C2=CN1Cc1ccccc1
CHEMBL1215537,,49864152,FALSE,CCC(C)/C=C/C=C/C=C/C(=O)/C=C(\O)C1=C2C=C(CC(O)CO)/C(=C/NCc3ccccc3)C(=O)[C@]2(C)OC1=O
CHEMBL1215674,,49864189,FALSE,CCCCCCCCCC[C@H](C)C(=O)C1=C2C3=CN(Cc4ccccc4)C(C)=CC3=CC(=O)[C@]2(C)OC1=O
CHEMBL1215604,,49864165,FALSE,CCC(C)/C=C/C=C/C=C/C(=O)/C=C(\O)C1=C2C=C(CC(O)CO)/C(=C/NCCCCC(NC(C)=O)C(=O)O)C(=O)[C@]2(C)OC1=O
CHEMBL1215148,,46847847,FALSE,O=C(O)CCc1c(/C=C2\C(=O)Nc3ccc(NS(=O)(=O)c4ccccc4)cc32)[nH]c2c1C(=O)CCC2
CHEMBL1215218,,46847552,FALSE,CCOC(=O)CCc1c(/C=C2\C(=O)Nc3ccc(NS(=O)(=O)c4ccccc4)cc32)[nH]c2c1C(=O)CCC2
CHEMBL1215280,,46916061,FALSE,O=C1Nc2ccc(NS(=O)(=O)c3ccccc3)cc2/C1=C/c1[nH]c2c(c1CCC(=O)N1CCCC1)C(=O)CCC2
CHEMBL1215281,,46916062,FALSE,O=C1Nc2ccc(NS(=O)(=O)c3ccccc3)cc2/C1=C/c1[nH]c2c(c1CCC(=O)N1CCOCC1)C(=O)CCC2
CHEMBL1215282,,46916063,FALSE,CNC(=O)CCc1c(/C=C2\C(=O)Nc3ccc(NS(=O)(=O)c4ccccc4)cc32)[nH]c2c1C(=O)CCC2
CHEMBL1215283,,46913876,FALSE,O=C1Nc2ccc(S(=O)(=O)N3CCc4ccccc43)cc2/C1=C/c1[nH]c2c(c1CCC(=O)N1CCOCC1)C(=O)CCC2
CHEMBL1215284,,46913877,FALSE,O=C1Nc2ccc(NS(=O)(=O)c3ccccc3)cc2/C1=C/c1[nH]c2c(c1CCCN1CCCC1)C(=O)CCC2
CHEMBL1215346,,46913878,FALSE,CN(C)CCCc1c(/C=C2\C(=O)Nc3ccc(NS(=O)(=O)c4ccccc4)cc32)[nH]c2c1C(=O)CCC2
CHEMBL1215347,,46913879,FALSE,CCN(CC)CCCc1c(/C=C2\C(=O)Nc3ccc(NS(=O)(=O)c4ccccc4)cc32)[nH]c2c1C(=O)CCC2
CHEMBL1215348,,46913880,FALSE,CN(C)CCCc1c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)N4CCc5ccccc54)cc32)[nH]c2c1C(=O)CCC2
CHEMBL1215349,,46914012,FALSE,CCN(CC)CCCc1c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)N4CCc5ccccc54)cc32)[nH]c2c1C(=O)CCC2
CHEMBL1215350,SCHISANDILACTONE A,46918729,FALSE,CC1=C[C@@H]2O[C@]34O[C@@]5(CC[C@]6(C)C(=O)[C@](C)(O)[C@]2(OC1=O)[C@H]36)C[C@]12OC(=O)C[C@H]1O[C@@](C)(CO)[C@@H]2CC[C@@]5(O)C4=O
CHEMBL1215351,SCHISANDILACTONE B,46918730,FALSE,C[C@H]1C(=O)O[C@@H]2[C@H]1O[C@]1(C)[C@H]2[C@H]2[C@](C)(CC[C@]34C[C@]56OC(=O)C[C@H]5OC(C)(C)[C@@H]6C[C@H](O)[C@H]3C(=O)[C@@]2(O)O4)[C@@H]1O
CHEMBL1215352,SCHISANDILACTONE C,46918731,FALSE,C[C@H]1C(=O)O[C@@H]2[C@H]1O[C@@]1(C)C(=O)[C@@]3(C)CC[C@]45C[C@]67OC(=O)C[C@H]6OC(C)(C)[C@@H]7C[C@H](O)[C@H]4C(=O)[C@@](O)(O5)[C@H]3[C@@]21O
CHEMBL1215353,SCHISANDILACTONE D,46918732,FALSE,C[C@H]1C(=O)O[C@@H]2[C@H]1O[C@@]1(C)C(=O)[C@@]3(C)CC[C@]45C[C@]67OC(=O)C[C@H]6OC(C)(C)[C@@H]7C[C@@H](O)[C@H]4C(=O)[C@@](O)(O5)[C@H]3[C@@]21O
CHEMBL1215354,SCHISANDILACTONE E,46918830,FALSE,CC1=C[C@@H]([C@@H]2[C@H]3[C@](C)(C(=O)C[C@]45C[C@]67OC(=O)C[C@H]6O[C@@](C)(CO)[C@@H]7CC[C@@H]4[C@@H](O)[C@@]3(O)O5)C(=O)[C@]2(C)O)OC1=O
CHEMBL1215355,SCHISANDILACTONE F,46918831,FALSE,CC1=C[C@@H]([C@]2(O)[C@H]3[C@](C)(CC[C@]45C[C@]67OC(=O)C[C@H]6OC(C)(C)[C@@H]7C[C@@H](O)[C@H]4C(=O)[C@@]3(O)O5)C(=O)[C@]2(C)O)OC1=O
CHEMBL1215356,SCHISANDILACTONE G,46918832,FALSE,C[C@@H]1C(=O)O[C@H]2[C@@H]1O[C@]13O[C@@]4(CC(=O)[C@]5(C)C(=O)[C@](C)(O)[C@H]2[C@@H]51)C[C@]12OC(=O)C[C@H]1O[C@@](C)(CO)[C@@H]2CC[C@H]4[C@H]3O
CHEMBL1215357,SCHISANDILACTONE H,46918833,FALSE,C[C@@H]1C(=O)O[C@H]2[C@@H]1O[C@]13O[C@@]4(CC(=O)[C@]5(C)C(=O)[C@](C)(O)[C@@]2(O)[C@@H]51)C[C@]12OC(=O)C[C@H]1O[C@@](C)(CO)[C@@H]2CC[C@@H]4[C@H]3O
CHEMBL1215358,SCHISANDILACTONE I,46918920,FALSE,C[C@@H]1C(=O)O[C@H]2[C@@H]1O[C@]13O[C@@]4(CC[C@]5(C)C(=O)[C@](C)(O)[C@H]2[C@H]15)C[C@]12OC(=O)C[C@H]1O[C@@](C)(CO)[C@@H]2CC[C@H]4C3=O
CHEMBL1215359,SCHISANDILACTONE J,46918921,FALSE,C[C@@H]1C(=O)O[C@H]2[C@@H]1O[C@]13O[C@@]4(CC[C@]5(C)C(=O)[C@](C)(O)[C@@]2(O)[C@H]15)C[C@]12OC(=O)C[C@H]1O[C@@](C)(CO)[C@@H]2C[C@@H]1O[C@@]14C3=O
CHEMBL1215435,OXYTROPISOFLAVAN A,46918733,FALSE,COc1ccc([C@@H]2COc3cc(O)c(C(c4ccc(O)cc4O)C(O)Cc4ccc(O)cc4)cc3C2)c(O)c1OC
CHEMBL1215502,,46918735,FALSE,COc1c(O)cc2c(c1OC)O[C@H]1c3ccc(O)cc3OC[C@@H]21
CHEMBL1215436,OXYTROPISOFLAVAN B,46918734,FALSE,COc1ccc([C@@H]2COC3=CC(=O)CC[C@]3(O)C2)c(O)c1OC
CHEMBL1215605,,49864166,FALSE,CCC(C)/C=C/C=C/C=C/C(=O)/C=C(\O)C1=C2C=C(CC(O)CO)/C(=C/NCCN3CCOCC3)C(=O)[C@]2(C)OC1=O
CHEMBL1215607,,136199862,FALSE,CCC(C)CCCCCC/C(=C/C(=O)C1=C2C=C(CC(O)CO)/C(=C/NCc3ccccc3)C(=O)[C@]2(C)OC1=O)NCc1ccccc1
CHEMBL1215603,,49864164,FALSE,CCC(C)/C=C/C=C/C=C/C(=O)/C=C(\O)C1=C2C=C(CC(O)CO)/C(=C/NCCCO)C(=O)[C@]2(C)OC1=O
CHEMBL1215606,,49864167,FALSE,CCC(C)CCCCCCC(=O)/C=C(\O)C1=C2C=C(CC(O)CO)/C(=C/NCc3ccccc3)C(=O)[C@]2(C)OC1=O
CHEMBL1215608,,49864169,FALSE,CCC(C)/C=C/C=C/C=C/C(=O)/C=C(\O)C1=C2C=C3C=CN(Cc4ccccc4)C=C3C(=O)[C@]2(C)OC1=O
CHEMBL1215673,,49864188,FALSE,C/C=C/C1=CC2=CC3=C(C(=O)CCCCCCC)C(=O)O[C@@]3(C)C(=O)C2=CN1[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
CHEMBL1223846,,49865714,FALSE,O=C(CNCCc1nc(C(=O)OCc2ccccc2)cc2c1[nH]c1ccccc12)OCc1ccccc1
CHEMBL1223847,,49865715,FALSE,C[C@H](NCCc1nc(C(=O)OCc2ccccc2)cc2c1[nH]c1ccccc12)C(=O)OCc1ccccc1
CHEMBL1223848,,49865716,FALSE,CC(C)[C@H](NCCc1nc(C(=O)OCc2ccccc2)cc2c1[nH]c1ccccc12)C(=O)OCc1ccccc1
CHEMBL1223849,,49865717,FALSE,CC(C)C[C@H](NCCc1nc(C(=O)OCc2ccccc2)cc2c1[nH]c1ccccc12)C(=O)OCc1ccccc1
CHEMBL1221435,,49865718,FALSE,CC[C@H](C)[C@H](NCCc1nc(C(=O)OCc2ccccc2)cc2c1[nH]c1ccccc12)C(=O)OCc1ccccc1
CHEMBL1223850,,49865719,FALSE,CSCC[C@H](NCCc1nc(C(=O)OCc2ccccc2)cc2c1[nH]c1ccccc12)C(=O)OCc1ccccc1
CHEMBL1223910,,49865749,FALSE,O=C(OCc1ccccc1)c1cc2c([nH]c3ccccc32)c(CCN2CCC[C@H]2C(=O)OCc2ccccc2)n1
CHEMBL1223911,,49865750,FALSE,O=C(OCc1ccccc1)c1cc2c([nH]c3ccccc32)c(CCN[C@@H](Cc2ccccc2)C(=O)OCc2ccccc2)n1
CHEMBL1223912,,49865751,FALSE,O=C(OCc1ccccc1)c1cc2c([nH]c3ccccc32)c(CCN[C@@H](Cc2c[nH]c3ccccc23)C(=O)OCc2ccccc2)n1
CHEMBL1223913,,49865752,FALSE,O=C(OCc1ccccc1)c1cc2c([nH]c3ccccc32)c(CCN[C@@H](CO)C(=O)OCc2ccccc2)n1
CHEMBL1223914,,49865753,FALSE,C[C@@H](O)[C@H](NCCc1nc(C(=O)OCc2ccccc2)cc2c1[nH]c1ccccc12)C(=O)OCc1ccccc1
CHEMBL1223915,,49865754,FALSE,NC(=O)C[C@H](NCCc1nc(C(=O)OCc2ccccc2)cc2c1[nH]c1ccccc12)C(=O)OCc1ccccc1
CHEMBL1224037,,49865834,FALSE,NCC[C@H](NCCc1nc(C(=O)OCc2ccccc2)cc2c1[nH]c1ccccc12)C(=O)OCc1ccccc1
CHEMBL1224038,,49865835,FALSE,O=C(OCc1ccccc1)c1cc2c([nH]c3ccccc32)c(CCN[C@@H](Cc2ccc(O)cc2)C(=O)OCc2ccccc2)n1
CHEMBL1224039,,49865836,FALSE,O=C(C[C@H](NCCc1nc(C(=O)OCc2ccccc2)cc2c1[nH]c1ccccc12)C(=O)OCc1ccccc1)OCc1ccccc1
CHEMBL1224040,,49865837,FALSE,NCCCCC[C@H](NCCc1nc(C(=O)OCc2ccccc2)cc2c1[nH]c1ccccc12)C(=O)OCc1ccccc1
CHEMBL1224041,,49865838,FALSE,O=C(OCc1ccccc1)c1cc2c([nH]c3ccccc32)c(CCN[C@@H](Cn2ccnc2)C(=O)OCc2ccccc2)n1
CHEMBL1224042,,49865839,FALSE,O=C(CC[C@H](NCCc1nc(C(=O)OCc2ccccc2)cc2c1[nH]c1ccccc12)C(=O)OCc1ccccc1)OCc1ccccc1
CHEMBL1224594,EVELYNIN,46938776,FALSE,COC1=CC(=O)C(CCC(=O)c2ccc(OC)c(OC)c2)=C(OC)C1=O
CHEMBL1224727,RHABDASTIN D,46938850,FALSE,C=C(C)[C@@H]1C[C@H](O)[C@](C)(O)[C@H]1/C=C/C(C)=C1\C(=O)C[C@H]2[C@@]3(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]3CC[C@]12C
CHEMBL1224730,RHABDASTIN D DIACETATE,46939045,FALSE,C=C(C)[C@@H]1C[C@@H](OC(C)=O)[C@](C)(OC(C)=O)[C@H]1/C=C/C(C)=C1\C(=O)C[C@H]2[C@@]3(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]3CC[C@]12C
CHEMBL1224729,RHABDASTIN G,46938943,FALSE,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)/C(=C(C)/C=C/[C@H]4[C@H](C(C)(C)O)C[C@@H](O)[C@]4(C)O)C(=O)C[C@@H]23)C1(C)C
CHEMBL1224728,RHABDASTIN E,46938941,FALSE,C=C(C)[C@@H]1C[C@@H](O)[C@](C)(O)[C@H]1/C=C/C(C)=C1\C(=O)C[C@H]2[C@@]3(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]3CC[C@]12C
CHEMBL588573,,24959043,FALSE,CN(C)CCNC(=O)c1ccc(-c2cnc3ccc(NCc4ccc(Cl)c(Cl)c4)nn23)cc1
CHEMBL1223564,,49865574,FALSE,NCCNC(=O)c1ccc(-c2cnc3ccc(NCc4ccc(Cl)c(Cl)c4)nn23)cc1
CHEMBL1222474,,49864785,FALSE,O=C(NCCN1CCCC1)c1ccc(-c2cnc3ccc(NCc4ccc(Cl)c(Cl)c4)nn23)cc1
CHEMBL1222475,,49864786,FALSE,O=C(NCCN1CCCCC1)c1ccc(-c2cnc3ccc(NCc4ccc(Cl)c(Cl)c4)nn23)cc1
CHEMBL1222477,,49864788,FALSE,NCCCNC(=O)c1ccc(-c2cnc3ccc(NCc4ccc(Cl)c(Cl)c4)nn23)cc1
CHEMBL1221423,,24960509,FALSE,CN(C)CCCNC(=O)c1ccc(-c2cnc3ccc(NCc4ccc(Cl)c(Cl)c4)nn23)cc1
CHEMBL1222563,,49864848,FALSE,CC(C)(N)CNC(=O)c1ccc(-c2cnc3ccc(NCc4ccc(Cl)c(Cl)c4)nn23)cc1
CHEMBL1222564,,49864849,FALSE,O=C(NCCNc1ccccc1)c1ccc(-c2cnc3ccc(NCc4ccc(Cl)c(Cl)c4)nn23)cc1
CHEMBL1222565,,49864850,FALSE,O=C(NC[C@@H]1CCCN1)c1ccc(-c2cnc3ccc(NCc4ccc(Cl)c(Cl)c4)nn23)cc1
CHEMBL1222635,,49864894,FALSE,O=C(NC[C@@H]1CCNC1)c1ccc(-c2cnc3ccc(NCc4ccc(Cl)c(Cl)c4)nn23)cc1
CHEMBL1222636,,49864895,FALSE,O=C(NCC1CCNCC1)c1ccc(-c2cnc3ccc(NCc4ccc(Cl)c(Cl)c4)nn23)cc1
CHEMBL1222637,,49864896,FALSE,O=C(NC1CCNC1)c1ccc(-c2cnc3ccc(NCc4ccc(Cl)c(Cl)c4)nn23)cc1
CHEMBL1222638,,49864897,FALSE,O=C(NC1CCNCC1)c1ccc(-c2cnc3ccc(NCc4ccc(Cl)c(Cl)c4)nn23)cc1
CHEMBL1222706,,49864933,FALSE,O=C(NCc1ccccn1)c1ccc(-c2cnc3ccc(NCc4ccc(Cl)c(Cl)c4)nn23)cc1
CHEMBL1222786,,49864982,FALSE,CN(C)CCN(C)C(=O)c1ccc(-c2cnc3ccc(NCc4ccc(Cl)c(Cl)c4)nn23)cc1
CHEMBL1222787,,49864983,FALSE,NC1CN(C(=O)c2ccc(-c3cnc4ccc(NCc5ccc(Cl)c(Cl)c5)nn34)cc2)C1
CHEMBL1222788,,24961607,FALSE,O=C(c1ccc(-c2cnc3ccc(NCc4ccc(Cl)c(Cl)c4)nn23)cc1)N1CCC(N2CCCC2)CC1
CHEMBL1222789,,49864984,FALSE,CN1CCN(C(=O)c2ccc(-c3cnc4ccc(NCc5ccc(Cl)c(Cl)c5)nn34)cc2)CC1
CHEMBL1222854,,49865037,FALSE,CCNC(=O)c1ccc(-c2cnc3ccc(NCc4ccc(Cl)c(Cl)c4)nn23)cc1
CHEMBL1222925,,49865092,FALSE,NC(=O)c1ccc(-c2cnc3ccc(NCc4ccc(Cl)c(Cl)c4)nn23)cc1
CHEMBL1222927,,49865094,FALSE,CNc1ccc2ncc(-c3ccc(C(=O)NC[C@@H]4CCCN4)cc3)n2n1
CHEMBL1222928,,49865095,FALSE,CC(C)Nc1ccc2ncc(-c3ccc(C(=O)NC[C@@H]4CCCN4)cc3)n2n1
CHEMBL1222929,,49865096,FALSE,O=C(NC[C@@H]1CCCN1)c1ccc(-c2cnc3ccc(NC4CC4)nn23)cc1
CHEMBL1222990,,46933384,FALSE,O=C(NC[C@@H]1CCCN1)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1
CHEMBL1222991,,49865152,FALSE,O=C(NC[C@@H]1CCCN1)c1ccc(-c2cnc3ccc(NCc4ccccc4)nn23)cc1
CHEMBL1222992,,49865153,FALSE,O=C(NC[C@@H]1CCCN1)c1ccc(-c2cnc3ccc(NCc4cccc(Cl)c4)nn23)cc1
CHEMBL1222993,,49865154,FALSE,O=C(NC[C@@H]1CCCN1)c1ccc(-c2cnc3ccc(NCCO)nn23)cc1
CHEMBL1223060,,49865210,FALSE,O=C(NC[C@@H]1CCCN1)c1ccc(-c2cnc3ccc(NCCCO)nn23)cc1
CHEMBL1223061,,49865211,FALSE,CC(=O)NCCNc1ccc2ncc(-c3ccc(C(=O)NC[C@@H]4CCCN4)cc3)n2n1
CHEMBL1223062,,49865212,FALSE,O=C(NC[C@@H]1CCCN1)c1ccc(-c2cnc3ccc(NCCc4cnc[nH]4)nn23)cc1
CHEMBL1223063,,49865213,FALSE,O=C(NC[C@@H]1CCCN1)c1ccc(-c2cnc3ccc(NCCCn4ccnc4)nn23)cc1
CHEMBL1223136,,49865274,FALSE,O=C(NC[C@@H]1CCCN1)c1ccc(-c2cnc3ccc(N[C@H]4CC[C@H](O)CC4)nn23)cc1
CHEMBL1223137,,49865275,FALSE,CN(C)c1ccc2ncc(-c3ccc(C(=O)NC[C@@H]4CCCN4)cc3)n2n1
CHEMBL1223203,,24959046,FALSE,CN(C)CCNC(=O)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1
CHEMBL1223204,,49865328,FALSE,CCN(CC)CCNC(=O)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1
CHEMBL1223205,,24959409,FALSE,CN(C)CCN(C)C(=O)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1
CHEMBL1223206,,49865329,FALSE,CC(N)CNC(=O)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1
CHEMBL1223207,,49865330,FALSE,CC(CN(C)C)NC(=O)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1
CHEMBL1223287,,49865384,FALSE,O=C(c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1)N1CCC[C@@H]1CN1CCCC1
CHEMBL1223288,,49865385,FALSE,O=C(NC[C@H]1CCCN1)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1
CHEMBL1223289,,46933383,FALSE,O=C(NC[C@@H]1CCCCN1)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1
CHEMBL1221431,,49865433,FALSE,CCN1CCC[C@H]1CNC(=O)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1
CHEMBL1223355,,49865434,FALSE,CN1CCC[C@H]1CNC(=O)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1
CHEMBL1224571,,46934722,FALSE,O=C(NC/C=C\Cn1ccc(=O)[nH]c1=O)c1ccc(F)cc1
CHEMBL1224500,,46934721,FALSE,O=C(NC/C=C\Cn1ccc(=O)[nH]c1=O)c1ccccc1
CHEMBL1224572,,49866198,FALSE,Cc1cn(C/C=C\CNC(=O)c2ccc(F)cc2)c(=O)[nH]c1=O
CHEMBL1224504,,49866172,FALSE,Nc1ccn(C/C=C\CNC(=O)c2ccccc2)c(=O)n1
CHEMBL1224574,,49866200,FALSE,Nc1nc(=O)n(C/C=C\CNC(=O)c2ccc(F)cc2)cc1F
CHEMBL1224505,,49866173,FALSE,Nc1nc(=O)n(C/C=C\CNC(=O)c2ccccc2)cc1F
CHEMBL1224501,,49866169,FALSE,O=C(NC/C=C\Cn1cc(F)c(=O)[nH]c1=O)c1ccccc1
CHEMBL1224502,,49866170,FALSE,Cc1cn(C/C=C\CNC(=O)c2ccccc2)c(=O)[nH]c1=O
CHEMBL1224503,,49866171,FALSE,O=C(NC/C=C\Cn1cc(C(F)(F)F)c(=O)[nH]c1=O)c1ccccc1
CHEMBL1224573,,49866199,FALSE,Nc1ccn(C/C=C\CNC(=O)c2ccc(F)cc2)c(=O)n1
CHEMBL1224575,,49866201,FALSE,Nc1ncnc2c1ncn2C/C=C\CNC(=O)c1ccccc1
CHEMBL560131,,15941758,FALSE,COc1cc(/C=C/C(=O)/C=C/c2ccc(OC(C)=O)c(OC)c2)ccc1OC(C)=O
CHEMBL1224640,,10253807,FALSE,COc1cc(/C=C/C(=O)/C=C/c2ccc(OCC=C(C)C)c(OC)c2)ccc1OCC=C(C)C
CHEMBL1224641,,49866236,FALSE,COc1cc(/C=C/C(/C=C/c2ccc(O)c(OC)c2)=C(C#N)C#N)ccc1O
CHEMBL2304906,NAPAPUIN B,71719105,FALSE,C=C1CCCC(C)(C)C1CC[C@@]1(C)CC[C@H]([C@@H](C)C(=O)O)OO1
CHEMBL465146,NUAPAPUIN B,10783228,FALSE,C=C1CCCC(C)(C)C1CC[C@]1(C)CC[C@H]([C@@H](C)C(=O)OC)OO1
CHEMBL1223627,NEGOMBATOPEROXIDE A,46939505,FALSE,C/C(=C\CC[C@]1(C)CC[C@H]([C@@H](C)C(=O)O)OO1)CCC12OC1(C)CCCC2(C)C
CHEMBL1223628,NEGOMBATOPEROXIDE B,46939506,FALSE,CC(=O)/C=C/C[C@]1(C)CC[C@H]([C@@H](C)C(=O)O)OO1
CHEMBL1223629,NEGOMBATOPEROXIDE C/D,46939507,FALSE,C[C@@H](C(=O)O)[C@H]1CC[C@@](C)(C/C=C/C2(C)CCC(=O)O2)OO1
CHEMBL1223693,NEGOMBATODIOL,46939592,FALSE,C=C1CCCC(C)(C)C1CC[C@@](C)(O)CC[C@@H](O)[C@@H](C)C(=O)OC
CHEMBL1223694,NEGOMBATOLACTONE,46939593,FALSE,C=C1CCCC(C)(C)C1CC[C@]1(C)CCC(=O)O1
CHEMBL1223695,,39675,FALSE,CC(=O)CCCC(C)(C)C(=O)CCC(C)=O
CHEMBL1223947,SUBVELLEROLACTONES B,46933996,FALSE,C[C@H]1CC2=C(COC2=O)C[C@@H]2[C@@H](O)[C@](C)(CO)C[C@@]21O
CHEMBL1223948,SUBVELLEROLACTONES D,46933997,FALSE,C[C@@H]1[C@@H]2C(=CC3=C(C(=O)O[C@@H]3O)[C@@H]1O)CC(C)(C)[C@@H]2O
CHEMBL1221436,SUBVELLEROLACTONES E,46933998,FALSE,C[C@@H]1[C@@H]2C(=CC3=C(C(=O)O[C@H]3O)[C@@H]1O)CC(C)(C)[C@@H]2O
CHEMBL1223949,5-DESOXYLACTAROLIDE B,49865782,FALSE,CC1(C)C[C@@H]2[C@H]([C@H]1O)[C@@](C)(O)CC1=C(C(=O)OC1)[C@H]2O
CHEMBL1223950,FURANDIOL,181229,FALSE,CC1(C)C[C@H]2[C@H](O)c3cocc3C[C@](C)(O)[C@H]2C1
CHEMBL1224063,LACTARORUFIN A,10869217,FALSE,CC1(C)C[C@H]2[C@H](O)C3=C(C[C@](C)(O)[C@H]2C1)C(=O)OC3
